district|108,ANAKA
district|108,KOCH GOMA
district|108,PURONGO
district|85,ADWARI
district|85,OKWANG
district|85,OLILIM
district|85,ORUM
district|32,ABER
district|32,ACABA
district|32,ICEME
district|32,LORO
district|32,MINAKULU
district|32,NGAI
district|32,OTWAL
district|36,ACHOLIBUR
district|36,ATANGA
district|36,AWER
district|36,KILAK
district|36,LAGUTI
district|36,LAPUL
district|36,PADER TC
district|36,PAJULE
district|36,PURANGA
district|16,BUTEBO
district|16,KABWANGASI
district|16,KAKORO
district|16,KIBALE
district|16,PETETE
district|16,AGULE
district|16,APOPONG
district|16,GOGONYO
district|16,KAMEKE
district|16,KAMUGE
district|16,KASODO
district|16,PALLISA
district|16,PALLISA TC
district|16,PUTI-PUTI
district|63,KAKUUTO
district|63,KASASA
district|63,KIBANDA
district|63,KIFAMBA
district|63,KYEBE
district|63,BYAKABANDA
district|63,DDWANIRO
district|63,KACHEERA
district|63,KAGAMBA (BUYAMBA)
district|63,KYALULANGIRA
district|63,LWAMAGGWA
district|63,LWANDA
district|63,RAKAI TC
district|63,KABIRA
district|63,KALISIZO
district|63,KASAALI
district|63,KIRUMBA
district|63,KYOTERA TC
district|63,LWANKONI
district|63,NABIGASA
district|102,KATERERA
district|102,KATUNGURU
district|102,KICHWAMBA
district|102,RYERU
district|18,BUGANGARI
district|18,BUHUNGA
district|18,BWAMBARA
district|18,KAGUNGA
district|18,NYAKAGYEME
district|18,RUHINDA
district|18,RUKUNGIRI TC
district|18,BUYANJA
district|18,KEBISONI
district|18,NYAKISHENYI
district|18,NYARUSHANJE
district|96,ATIIRA
district|96,KATETA
district|96,KYERE
district|96,OLIO
district|103,BUGONGI
district|103,KABWOHE-ITENDERO TC
district|103,KAGANGO
district|103,KIGARAMA
district|103,KITAGATA
district|103,KYANGYENYI
district|103,SHUUKU
district|19,BUHUGU
district|19,BUKHULO
district|19,BUMASIFWA
district|19,BUSULANI
district|19,BUTANDIGA
district|19,BUTEZA
district|19,BUWALASI
district|19,BUYOBO
district|19,SIRONKO TC
district|19,ZESUI
district|74,BUGONDO
district|74,KADUNGULU
district|74,PINGIRE
district|74,ARAPAI
district|74,ASURET
district|74,GWERI
district|74,KAMUDA
district|74,KATINE
district|74,SOROTI
district|74,TUBUR
district|74,EASTERN DIVISION
district|74,NORTHERN DIVISION
district|74,WESTERN DIVISION
district|64,LWEMIYAGA
district|64,NTUSI
district|64,LUGUSULU
district|64,LWEBITAKULI
district|64,MATEETE
district|64,MIJWALA
district|64,SEMBABULE TC
district|20,KWAPA
district|20,MELLA
district|20,MERIKIT
district|20,MOLO
district|20,MUKUJU
district|20,OSUKURU
district|20,EASTERN DIVISION
district|20,WESTERN DIVISION
district|20,IYOLWA
district|20,KIREWA
district|20,KISOKO
district|20,MULANDA
district|20,NABUYOGA
district|20,NAGONGERA
district|20,PAYA
district|20,PETTA
district|20,RUBONGI
district|65,KAKIRI
district|65,KASANJE
district|65,KATABI
district|65,MASULITA
district|65,NAMAYUMBA
district|65,NSANGI
district|65,SSISA
district|65,WAKISO
district|65,WAKISO TC
district|65,DIVISION A
district|65,DIVISION B
district|65,BUSUKUMA
district|65,GOMBE
district|65,KIRA
district|65,NABWERU
district|65,NANGABO
district|65,SSABAGABO-MAKINDYE
district|21,APO
district|21,DRAJANI
district|21,KEI
district|21,KURU
district|21,MIDIGO
district|21,ODRAVU
district|21,ROMOGI
district|21,YUMBE TC
district|86,ATYAK
district|86,JANGOKORO
district|86,KANGO
district|86,NYAPEA
district|86,PAIDHA
district|86,PAIDHA TC
district|86,ZEU
